(4, 5, 2, 6, 1, 0, 3, 7), 413.31994500069413
(4, 0, 3, 6, 5, 1, 2, 7), 413.32937400147785
(4, 5, 0, 2, 6, 1, 3, 7), 413.3456639974611
(0, 1, 2, 4, 6, 3, 5, 7), 413.34774500865024
(4, 2, 0, 5, 3, 1, 6, 7), 413.3525740035111
(5, 2, 0, 3, 1, 6, 4, 7), 413.35330400033854
(0, 2, 6, 5, 4, 1, 3, 7), 413.3576050080592
(4, 1, 3, 6, 5, 0, 2, 7), 413.36264499113895
(2, 3, 0, 4, 6, 1, 5, 7), 413.3645840047393
(4, 2, 1, 0, 5, 3, 6, 7), 413.36634500476066
(6, 5, 3, 1, 4, 2, 0, 7), 413.3727549924515
(4, 5, 2, 3, 0, 1, 6, 7), 413.3760840049945
(2, 4, 1, 0, 3, 5, 6, 7), 413.38858399831224
(4, 1, 2, 6, 5, 0, 3, 7), 413.3954650023952
(6, 3, 5, 0, 1, 2, 4, 7), 413.4123739931965
(5, 2, 3, 0, 6, 4, 1, 7), 413.41506500612013
(5, 1, 6, 4, 0, 3, 2, 7), 413.4157639928162
(0, 2, 4, 6, 1, 3, 5, 7), 413.41995500260964
(6, 5, 1, 2, 3, 4, 0, 7), 413.4213240031386
(6, 5, 3, 0, 1, 4, 2, 7), 413.4214449877618
(5, 0, 3, 6, 4, 1, 2, 7), 413.4298540011514
(3, 1, 6, 2, 0, 5, 4, 7), 413.43594499630854
(0, 1, 2, 6, 5, 4, 3, 7), 413.4455949970288
(2, 1, 3, 0, 4, 6, 5, 7), 413.4692039951915
(3, 1, 2, 0, 5, 6, 4, 7), 413.47851399041247
(4, 5, 0, 1, 2, 3, 6, 7), 413.4864440129604
(5, 6, 4, 3, 1, 2, 0, 7), 413.4885050007142
(2, 3, 0, 6, 5, 4, 1, 7), 413.4953839966329
(5, 3, 1, 6, 4, 2, 0, 7), 413.50115499517415
(5, 6, 2, 0, 3, 1, 4, 7), 413.5043439891888
(2, 4, 6, 1, 0, 3, 5, 7), 413.50763400259893
(1, 2, 3, 6, 0, 5, 4, 7), 413.5137949924683
(3, 1, 4, 5, 6, 2, 0, 7), 413.54007499467116
(1, 4, 5, 6, 0, 3, 2, 7), 413.5604950133711
(6, 5, 4, 3, 2, 1, 0, 7), 413.56085499865003
(6, 1, 3, 0, 2, 5, 4, 7), 413.56996398826595
(4, 6, 1, 0, 2, 3, 5, 7), 413.58233500795905
(4, 5, 0, 6, 3, 2, 1, 7), 413.58854399004485
(4, 6, 5, 2, 0, 1, 3, 7), 413.60637500474695
(0, 4, 6, 3, 2, 1, 5, 7), 413.6074739944888
(2, 3, 0, 1, 4, 5, 6, 7), 413.6118750029709
(6, 4, 0, 3, 1, 2, 5, 7), 413.61720400163904
(6, 4, 5, 3, 1, 2, 0, 7), 413.6505940114148
(5, 1, 2, 3, 6, 4, 0, 7), 413.66725400439464
(4, 3, 1, 0, 2, 6, 5, 7), 413.673964998452
(5, 2, 3, 0, 1, 6, 4, 7), 413.6756340012653
(0, 1, 3, 2, 4, 6, 5, 7), 413.68910401070025
(0, 2, 1, 3, 4, 5, 6, 7), 413.7133350013755
(5, 1, 2, 0, 3, 4, 6, 7), 413.739623996662
(5, 4, 2, 0, 3, 1, 6, 7), 413.73977399780415
(6, 3, 2, 1, 0, 5, 4, 7), 413.74003399687354
(0, 3, 5, 6, 1, 2, 4, 7), 413.74146500311326
(4, 5, 6, 1, 2, 3, 0, 7), 413.7429439870175
(5, 2, 1, 6, 4, 3, 0, 7), 413.7784949998604
(0, 3, 4, 6, 1, 2, 5, 7), 413.79934499855153
(4, 3, 1, 6, 5, 2, 0, 7), 413.80724401096813
(4, 2, 1, 6, 5, 3, 0, 7), 413.8643839978613
(0, 3, 2, 1, 6, 5, 4, 7), 413.9243149984395
(0, 2, 5, 6, 1, 3, 4, 7), 413.94786500313785
(4, 5, 0, 2, 1, 3, 6, 7), 413.96140499273315
(6, 5, 4, 1, 3, 0, 2, 7), 413.97320400574245
(4, 3, 0, 6, 5, 2, 1, 7), 413.9894449908752
(5, 6, 4, 3, 2, 1, 0, 7), 414.01786501228344
(5, 0, 1, 2, 3, 6, 4, 7), 414.03801400156226
(1, 6, 0, 3, 2, 5, 4, 7), 414.078203990357
(4, 5, 2, 3, 0, 6, 1, 7), 414.0800839959411
(5, 0, 2, 1, 3, 6, 4, 7), 414.0802449983312
(4, 1, 5, 2, 3, 0, 6, 7), 414.0900740021607
(1, 2, 3, 4, 5, 6, 0, 7), 414.09708399442025
(0, 6, 5, 4, 3, 2, 1, 7), 414.1554949892452
(3, 4, 5, 6, 0, 1, 2, 7), 414.16381498856936
(5, 6, 4, 1, 3, 0, 2, 7), 414.1820340009872
(5, 6, 4, 1, 0, 3, 2, 7), 414.20768399257213
(1, 0, 3, 6, 2, 5, 4, 7), 414.2252349993214
(2, 3, 0, 5, 6, 1, 4, 7), 414.2790240002796
(6, 5, 0, 4, 3, 2, 1, 7), 414.28042500047013
(5, 4, 1, 0, 2, 3, 6, 7), 414.2885149922222
(2, 1, 6, 3, 0, 5, 4, 7), 414.32007400726434
(6, 4, 5, 0, 1, 3, 2, 7), 414.3427639937727
(2, 1, 6, 5, 4, 3, 0, 7), 414.3558349896921
(3, 6, 2, 1, 0, 5, 4, 7), 414.3732149968855
(4, 6, 1, 2, 3, 0, 5, 7), 414.37427399796434
(2, 0, 3, 1, 6, 5, 4, 7), 414.3(3, 0, 1, 5, (6, 2, 3, 5, 1, 0, 4, 7), 414.3856139999116
(2, 3, 0, 4, 1, 5, 6, 7), 414.41154399944935
(0, 3, 2, 1, 4, 6, 5, 7), 414.41371499968227
(4, 5, 2, 1, 6, 3, 0, 7), 414.41873500298243
(0, 3, 2, 5, 6, 1, 4, 7), 414.4259750028141
(6, 2, 1, 0, 4, 5, 3, 7), 414.4269839889603
(4, 5, 6, 3, 1, 2, 0, 7), 414.427543990314
(3, 0, 1, 5, 4, 2, 6, 7), 414.43260399682913
(4, 1, 6, 5, 2, 3, 0, 7), 414.45345399552025
(0, 5, 6, 3, 2, 1, 4, 7), 414.46542501216754
(6, 5, 4, 1, 0, 3, 2, 7), 414.47031499410514
(3, 0, 1, 4, 5, 6, 2, 7), 414.5017640112201
(3, 2, 4, 0, 1, 5, 6, 7), 414.5373350038426
(0, 5, 6, 1, 2, 3, 4, 7), 414.56389499944635
(0, 3, 6, 1, 2, 5, 4, 7), 414.5644039963372
(3, 0, 1, 4, 2, 5, 6, 7), 414.6227839955827
(0, 3, 4, 5, 6, 1, 2, 7), 414.65883499768097
(2, 4, 3, 0, 1, 5, 6, 7), 414.6632350020809
(4, 1, 6, 5, 0, 3, 2, 7), 414.6660549886292
(4, 3, 2, 1, 6, 5, 0, 7), 414.6675550000509
(4, 5, 0, 3, 6, 1, 2, 7), 414.6862140041776
(4, 1, 2, 3, 6, 5, 0, 7), 414.77765499439556
(6, 3, 5, 2, 1, 0, 4, 7), 414.82224399806
(0, 3, 6, 5, 4, 1, 2, 7), 414.84157499508
(6, 2, 1, 0, 5, 3, 4, 7), 414.87506400153507
(4, 6, 5, 1, 0, 2, 3, 7), 414.9522350053303
(5, 4, 0, 3, 1, 2, 6, 7), 415.04354499920737
(4, 0, 1, 3, 2, 6, 5, 7), 415.06566500174813
(6, 4, 5, 1, 2, 0, 3, 7), 415.1693140011048
(1, 2, 0, 3, 5, 4, 6, 7), 415.35376499814447
(6, 3, 2, 1, 5, 0, 4, 7), 415.3898840013426
(4, 6, 5, 3, 2, 0, 1, 7), 415.4533149994677
(4, 6, 5, 0, 2, 1, 3, 7), 415.4714040050749
(5, 6, 4, 0, 3, 1, 2, 7), 415.48601500107907
(5, 1, 2, 0, 3, 6, 4, 7), 415.4960440064315
(6, 1, 3, 0, 2, 4, 5, 7), 415.52185399632435
(0, 2, 1, 3, 5, 4, 6, 7), 415.57354500400834
(3, 4, 5, 6, 2, 1, 0, 7), 415.57484499935526
(3, 0, 1, 6, 2, 5, 4, 7), 415.58705500210635
(4, 1, 3, 0, 2, 6, 5, 7), 415.5923350044759
(6, 0, 3, 1, 2, 4, 5, 7), 415.6068040028913
(0, 4, 3, 2, 1, 5, 6, 7), 415.60952400323004
(6, 0, 3, 1, 2, 5, 4, 7), 415.6900739908451
(6, 1, 5, 2, 3, 0, 4, 7), 415.6960540130967
(5, 6, 4, 2, 3, 1, 0, 7), 415.7018839905504
(5, 3, 2, 0, 1, 6, 4, 7), 415.7237850013189
(4, 3, 2, 1, 0, 6, 5, 7), 415.72810399520677
(2, 1, 4, 5, 6, 3, 0, 7), 415.919123988715
(5, 3, 6, 4, 2, 1, 0, 7), 415.9880639926996
(0, 1, 4, 3, 2, 5, 6, 7), 416.0295949986903
(2, 5, 4, 3, 0, 1, 6, 7), 416.03028400277253
(0, 2, 4, 1, 3, 5, 6, 7), 416.0924939933466
(5, 3, 0, 1, 6, 4, 2, 7), 416.14576400024816
(2, 3, 4, 1, 0, 5, 6, 7), 416.2792839924805
(2, 1, 0, 5, 4, 3, 6, 7), 416.3259540073341
(6, 1, 0, 5, 2, 3, 4, 7), 416.32924499572255
(4, 6, 5, 2, 3, 0, 1, 7), 416.3420440017944
(2, 3, 0, 1, 4, 6, 5, 7), 416.35879399836995
(0, 1, 2, 3, 4, 6, 5, 7), 416.3763249962358
(6, 5, 3, 4, 2, 1, 0, 7), 416.403683993849
(0, 1, 2, 4, 3, 5, 6, 7), 416.41942400019616
(6, 3, 0, 1, 4, 5, 2, 7), 416.41948401229456
(6, 3, 2, 5, 0, 1, 4, 7), 416.4447039947845
(4, 6, 1, 0, 3, 2, 5, 7), 416.50458400545176
(6, 1, 3, 5, 0, 2, 4, 7), 416.51557400473393
(4, 5, 2, 0, 3, 1, 6, 7), 416.52465499646496
(4, 6, 3, 2, 1, 0, 5, 7), 416.52837400033604
(2, 0, 3, 1, 4, 5, 6, 7), 416.5519739908632
(3, 1, 0, 2, 6, 4, 5, 7), 416.55653399357107
(4, 2, 3, 1, 0, 6, 5, 7), 416.55716400418896
(5, 1, 3, 2, 0, 4, 6, 7), 416.5586239978438
(6, 5, 4, 3, 1, 2, 0, 7), 416.57034399395343
(6, 0, 2, 3, 1, 5, 4, 7), 416.58230499888305
(3, 2, 1, 0, 6, 4, 5, 7), 416.59917499055155
(4, 0, 1, 5, 3, 2, 6, 7), 416.5997240052093
(5, 4, 6, 2, 3, 0, 1, 7), 416.6070250066696
(5, 4, 6, 2, 0, 1, 3, 7), 416.62065499986056
(6, 1, 0, 3, 5, 2, 4, 7), 416.63554499973543
(6, 5, 1, 0, 4, 2, 3, 7), 416.638263995992
(6, 4, 0, 2, 3, 1, 5, 7), 416.6482639993774
(4, 5, 2, 1, 3, 0, 6, 7), 416.6524850006681
(6, 2, 4, 5, 1, 0, 3, 7), 416.65623399603646
(3, 5, 4, 0, 1, 2, 6, 7), 416.6604850033764
(4, 2, 5, 3, 0, 1, 6, 7), 416.68136400403455
(6, 3, 4, 5, 2, 1, 0, 7), 416.77030400023796
(1, 3, 2, 0, 4, 5, 6, 7), 416.7804239987163
(5, 6, 0, 1, 2, 3, 4, 7), 416.8168549949769
(4, 5, 0, 3, 2, 1, 6, 7), 416.85269499430433
(0, 1, 2, 3, 6, 5, 4, 7), 416.92188500019256
(1, 0, 3, 2, 5, 6, 4, 7), 416.9650539988652
(4, 5, 6, 1, 0, 3, 2, 7), 416.9914449885255
(6, 5, 4, 1, 2, 3, 0, 7), 417.0365739992121
(6, 5, 4, 3, 0, 2, 1, 7), 417.0754840015434
(5, 3, 2, 4, 6, 0, 1, 7), 417.0915949944174
(6, 0, 2, 4, 5, 3, 1, 7), 417.1660849970067
(6, 4, 1, 0, 2, 3, 5, 7), 417.19746400485747
(6, 3, 1, 2, 0, 5, 4, 7), 417.19963400100823
(6, 4, 5, 3, 1, 0, 2, 7), 417.2307440021541
(1, 3, 5, 4, 2, 0, 6, 7), 417.25020500598475
(5, 0, 1, 3, 2, 4, 6, 7), 417.2638340096455
(5, 4, 2, 0, 1, 3, 6, 7), 417.30843400000595
(2, 1, 0, 3, 5, 4, 6, 7), 417.31057400465943
(1, 0, 6, 4, 2, 3, 5, 7), 417.35178499948233
(6, 4, 3, 2, 1, 0, 5, 7), 417.36587400373537
(4, 2, 3, 1, 0, 5, 6, 7), 417.3855840053875
(5, 3, 0, 1, 2, 4, 6, 7), 417.38963400712237
(6, 5, 3, 1, 0, 2, 4, 7), 417.39860399684403
(4, 2, 0, 1, 3, 5, 6, 7), 417.4144640128361
(5, 2, 3, 0, 1, 4, 6, 7), 417.4241139990045
(3, 0, 1, 2, 4, 5, 6, 7), 417.4245639878791
(6, 1, 2, 3, 0, 5, 4, 7), 417.4430349958129
(5, 2, 1, 0, 3, 4, 6, 7), 417.4589839967666
(4, 5, 6, 3, 2, 1, 0, 7), 417.4612140050158
(4, 2, 3, 0, 1, 5, 6, 7), 417.4691739899572
(2, 0, 1, 3, 4, 5, 6, 7), 417.4920149962418
(4, 5, 2, 0, 1, 3, 6, 7), 417.4930540029891
(6, 3, 0, 1, 2, 4, 5, 7), 417.49961400637403
(5, 6, 2, 1, 0, 3, 4, 7), 417.5092439982109
(6, 4, 2, 1, 0, 3, 5, 7), 417.51173400552943
(2, 3, 0, 1, 6, 5, 4, 7), 417.5220140023157
(0, 3, 2, 1, 4, 5, 6, 7), 417.5236940063769
(4, 6, 3, 0, 1, 2, 5, 7), 417.5285450037336
(6, 4, 3, 0, 1, 2, 5, 7), 417.5388639996527
(6, 5, 3, 2, 1, 0, 4, 7), 417.55352400650736
(6, 5, 4, 3, 1, 0, 2, 7), 417.55479499988724
(4, 3, 1, 0, 2, 5, 6, 7), 417.55665400705766
(6, 3, 1, 0, 2, 5, 4, 7), 417.56356399855576
(2, 1, 0, 3, 4, 6, 5, 7), 417.5680249900324
(4, 3, 1, 2, 0, 5, 6, 7), 417.5750540016452
(6, 5, 2, 1, 3, 0, 4, 7), 417.579144006595
(6, 5, 2, 0, 3, 1, 4, 7), 417.59835499397013
(6, 2, 1, 0, 3, 5, 4, 7), 417.5997239944991
(6, 5, 3, 2, 0, 1, 4, 7), 417.6095940056257
(6, 5, 0, 2, 4, 1, 3, 7), 417.6244650006993
(5, 3, 6, 4, 0, 1, 2, 7), 417.62883399496786
(6, 5, 2, 0, 1, 3, 4, 7), 417.6334549993044
(4, 1, 3, 5, 0, 2, 6, 7), 417.6350449997699
(5, 0, 1, 2, 3, 4, 6, 7), 417.67812400939874
(6, 5, 4, 0, 2, 3, 1, 7), 417.70559501310345
(4, 5, 1, 3, 2, 0, 6, 7), 417.7121140091913
(5, 4, 6, 0, 1, 2, 3, 7), 417.725794002763
(1, 0, 3, 2, 6, 4, 5, 7), 417.7805440122029
(6, 4, 1, 0, 3, 2, 5, 7), 417.86053399846423
(5, 4, 2, 3, 0, 1, 6, 7), 417.929674993502
(6, 1, 0, 3, 2, 4, 5, 7), 417.95778399682604
(0, 1, 2, 3, 5, 4, 6, 7), 417.98467400076333
(4, 5, 3, 2, 0, 1, 6, 7), 417.99642400292214
(1, 2, 4, 0, 3, 5, 6, 7), 418.0226850003237
(6, 1, 0, 2, 3, 5, 4, 7), 418.02407399518415
(5, 1, 0, 3, 6, 4, 2, 7), 418.048153995187
(6, 0, 3, 5, 1, 2, 4, 7), 418.0560850072652
(4, 2, 6, 5, 3, 0, 1, 7), 418.07519500434864
(0, 2, 1, 3, 6, 5, 4, 7), 418.1093639926985
(5, 6, 4, 1, 2, 3, 0, 7), 418.1168349896325
(4, 5, 6, 1, 3, 0, 2, 7), 418.1200639868621
(2, 3, 1, 0, 5, 4, 6, 7), 418.12238399870694
(4, 2, 1, 0, 6, 5, 3, 7), 418.1454640056472
(6, 5, 4, 2, 3, 1, 0, 7), 418.17516399896704
(6, 4, 1, 2, 3, 0, 5, 7), 418.1897939997725
(5, 0, 3, 2, 1, 6, 4, 7), 418.1984840106452
(5, 0, 3, 2, 1, 4, 6, 7), 418.2047640060773
(4, 0, 2, 3, 1, 5, 6, 7), 418.2463039905997
(3, 0, 1, 2, 6, 4, 5, 7), 418.25228500238154
(4, 5, 6, 3, 1, 0, 2, 7), 418.2557839958463
(5, 4, 6, 2, 1, 0, 3, 7), 418.28116499527823
(6, 4, 5, 3, 0, 1, 2, 7), 418.32195399911143
(6, 3, 2, 0, 1, 4, 5, 7), 418.32276299828663
(6, 5, 1, 3, 2, 0, 4, 7), 418.3391740079969
(5, 4, 2, 1, 0, 3, 6, 7), 418.3407550008269
(2, 0, 1, 3, 6, 5, 4, 7), 418.3520740043605
(6, 4, 5, 3, 2, 1, 0, 7), 418.37968400795944
(4, 1, 0, 2, 3, 5, 6, 7), 418.39507399708964
(6, 5, 0, 1, 3, 2, 4, 7), 418.3957339992048
(1, 2, 0, 3, 4, 5, 6, 7), 418.4876639919821
(4, 3, 0, 2, 1, 5, 6, 7), 418.5416050022468
(6, 5, 3, 0, 1, 2, 4, 7), 418.55451399169397
(0, 1, 3, 2, 4, 5, 6, 7), 418.67264499887824
(4, 2, 1, 0, 3, 5, 6, 7), 418.7092039937852
(4, 3, 0, 1, 2, 5, 6, 7), 418.72610499558505
(2, 1, 0, 3, 4, 5, 6, 7), 418.79297500418033
(6, 5, 4, 3, 0, 1, 2, 7), 418.81492399261333
(5, 2, 1, 0, 3, 6, 4, 7), 418.8184850063408
(4, 5, 2, 1, 0, 3, 6, 7), 418.82924499805085
(6, 1, 0, 4, 5, 2, 3, 7), 418.83102399879135
(4, 1, 0, 3, 2, 5, 6, 7), 418(4, 5, 2, (6, 3,(6, 5, 2, 3, 0, 1, 4, 7), 418.8664940011222
(6, 3, 0, 1, 2, 5, 4, 7), 418.8825449964497
(6, 5, 2, 1, 0, 3, 4, 7), 418.90061399317347
(6, 5, 0, 1, 2, 3, 4, 7), 418.9060350036016
(3, 0, 1, 2, 5, 6, 4, 7), 418.90605399385095
(4, 3, 2, 1, 0, 5, 6, 7), 418.9166450087214
(0, 1, 5, 4, 3, 2, 6, 7), 418.96977499709465
(2, 1, 0, 6, 5, 4, 3, 7), 418.98037398641463
(2, 5, 4, 1, 0, 3, 6, 7), 418.99530398950446
(4, 1, 3, 0, 2, 5, 6, 7), 419.00390399678145
(5, 6, 4, 3, 0, 1, 2, 7), 419.0112450014567
(4, 3, 0, 1, 2, 6, 5, 7), 419.03043499041814
(5, 2, 6, 4, 3, 0, 1, 7), 419.03941400232725
(6, 5, 0, 2, 1, 3, 4, 7), 419.061653999961
(6, 0, 2, 5, 1, 3, 4, 7), 419.07439500209875
(3, 2, 5, 4, 0, 1, 6, 7), 419.09266500442754
(4, 6, 5, 2, 1, 0, 3, 7), 419.09590500290506
(4, 1, 0, 5, 2, 3, 6, 7), 419.1131239931565
(6, 5, 0, 1, 4, 3, 2, 7), 419.13584400026593
(6, 5, 1, 2, 0, 3, 4, 7), 419.19052400044166
(1, 2, 3, 4, 0, 5, 6, 7), 419.19103400141466
(0, 1, 5, 6, 3, 2, 4, 7), 419.2045140080154
(3, 0, 5, 4, 2, 1, 6, 7), 419.2124239925761
(4, 0, 3, 1, 2, 5, 6, 7), 419.217764007044
(5, 2, 1, 0, 6, 4, 3, 7), 419.2192240006989
(6, 2, 1, 4, 5, 3, 0, 7), 419.26969499036204
(1, 3, 4, 0, 2, 5, 6, 7), 419.2738050041953
(6, 3, 4, 5, 0, 1, 2, 7), 419.2746139888186
(3, 4, 6, 2, 1, 0, 5, 7), 419.29042400442995
(6, 0, 3, 2, 5, 1, 4, 7), 419.3015539931366
(6, 3, 1, 5, 2, 0, 4, 7), 419.32926399749704
(4, 5, 2, 6, 3, 0, 1, 7), 419.3894839991117
(3, 0, 1, 4, 6, 2, 5, 7), 419.53968501184136
(6, 2, 3, 4, 5, 1, 0, 7), 419.6397539926693
(2, 0, 4, 3, 1, 5, 6, 7), 419.67528499662876
(4, 0, 1, 6, 5, 3, 2, 7), 419.9467340076808
(6, 1, 2, 4, 5, 0, 3, 7), 420.0151340046432
(2, 3, 5, 6, 1, 0, 4, 7), 420.0766639987705
(4, 1, 2, 3, 0, 5, 6, 7), 420.1015739963623
(4, 2, 3, 6, 5, 1, 0, 7), 420.1168739964487
(4, 5, 6, 3, 0, 1, 2, 7), 420.12167400389444
(0, 3, 5, 4, 1, 2, 6, 7), 420.1622949913144
(2, 1, 0, 3, 6, 5, 4, 7), 420.1748940104153
(0, 1, 4, 5, 6, 3, 2, 7), 420.1873950078152
(2, 3, 0, 5, 4, 1, 6, 7), 420.2525250002509
(6, 5, 0, 3, 2, 1, 4, 7), 420.26242399879266
(2, 3, 6, 1, 0, 5, 4, 7), 420.26669399638195
(4, 5, 3, 0, 1, 2, 6, 7), 420.4188650037395
(6, 5, 1, 0, 3, 2, 4, 7), 420.49108499486465
(4, 0, 1, 2, 3, 5, 6, 7), 420.51746501238085
(6, 3, 2, 1, 4, 5, 0, 7), 420.5430939910002
(6, 5, 4, 2, 1, 0, 3, 7), 420.6249639973976
(4, 0, 1, 2, 6, 5, 3, 7), 420.7058850006433
(6, 5, 1, 2, 4, 0, 3, 7), 420.85820400097873
